Date,FTSE JAPAN AUTO & PARTS - PRICE INDEX,FTSE JAPAN BANKS - PRICE INDEX,FTSE JAPAN BASIC MATS - PRICE INDEX,FTSE JAPAN BEVERAGES - PRICE INDEX,FTSE JAPAN CHEMICALS - PRICE INDEX,FTSE JAPAN CON & MAT - PRICE INDEX,FTSE JAPAN CONSUMER GDS - PRICE INDEX,FTSE JAPAN CONSUMER SVS - PRICE INDEX,FTSE JAPAN ELECTRICITY - PRICE INDEX,FTSE JAPAN ELTRO/ELEC EQ - PRICE INDEX,FTSE JAPAN FD & DRUG RTL - PRICE INDEX,FTSE JAPAN FD PRODUCERS - PRICE INDEX,FTSE JAPAN FIN SVS L - PRICE INDEX,FTSE JAPAN FINANCIALS - PRICE INDEX,FTSE JAPAN FORESTRY & PAP - PRICE INDEX,FTSE JAPAN FXD LINE T/CM - PRICE INDEX,FTSE JAPAN GEN RETAILERS - PRICE INDEX,FTSE JAPAN GENERALS INDS - PRICE INDEX,FTSE JAPAN HEALTH CARE - PRICE INDEX,FTSE JAPAN INDS ENG - PRICE INDEX,FTSE JAPAN INDS TRANSPT - PRICE INDEX,FTSE JAPAN INDUSTRIAL MET - PRICE INDEX,FTSE JAPAN INDUSTRIALS - PRICE INDEX,FTSE JAPAN LEISURE GDS - PRICE INDEX,FTSE JAPAN MEDIA - PRICE INDEX,FTSE JAPAN NONLIFE INSUR - PRICE INDEX,FTSE JAPAN OIL & GAS - PRICE INDEX,FTSE JAPAN OIL & GAS PROD - PRICE INDEX,FTSE JAPAN PERSONAL GOODS - PRICE INDEX,FTSE JAPAN PHARM & BIO - PRICE INDEX,FTSE JAPAN S/W & COMP SVS - PRICE INDEX,FTSE JAPAN SUPPORT SVS - PRICE INDEX,FTSE JAPAN TCH H/W & EQ - PRICE INDEX,FTSE JAPAN TECHNOLOGY - PRICE INDEX,FTSE JAPAN TELECOM - PRICE INDEX,FTSE JAPAN TOBACCO - PRICE INDEX,FTSE JAPAN TRAVEL & LEIS - PRICE INDEX,FTSE JAPAN UTILITIES - PRICE INDEX
30/09/2014,338.25,23.46,84.51,110.18,120.92,59.45,178.64,116.15,22.96,149.87,136.82,157.54,21.63,31.57,39.01,69.82,96.79,134.9,154.91,238.52,65.37,95.56,196.74,68.83,82.29,80.87,72.74,72.63,145.92,155.9,41.15,132.59,43.59,45.92,182.03,312.67,92.69,30.07
1/10/2014,335.92,23.5,83.96,110.03,120.45,58.73,177.62,116.21,22.78,147.16,137.54,158.49,21.31,31.42,38.31,69.97,96.48,133.76,154.5,235.8,65.71,94.47,194.29,68.15,81.5,80.11,71.97,71.86,146.25,155.58,40.83,131.03,43.29,45.59,182.14,308.94,93.16,29.91
2/10/2014,324.1,22.8,81.67,107.77,117.08,57.02,172.24,113.69,22,142.34,135.52,155.43,20.73,30.42,37.74,67.06,94.98,129.6,151.05,228.02,63.86,91.94,188.31,66.06,79.13,77.68,71.04,70.93,143.54,152.28,39.99,127.76,42.1,44.4,176.76,303.99,90.74,28.95
3/10/2014,323.65,22.83,81.97,109.06,117.84,57.49,172.62,114.04,21.75,143.69,134.99,156.66,20.56,30.32,37.15,66.49,95.37,129.84,151.76,227.97,63.74,91.88,188.95,66.3,79.53,77.72,70.77,70.66,145.25,153.06,40.35,127.83,42.42,44.75,175.86,305.52,90.99,28.66
6/10/2014,328.77,23.06,82.94,109.32,119.48,57.92,174.95,114.59,21.73,146.05,134.95,156.94,20.81,30.58,37.42,66.57,95.93,132.66,153.79,231.53,64.89,92.55,191.38,67.14,80.33,78.12,70.3,70.19,145.73,155.09,40.72,127.9,43.12,45.43,176.56,315.82,91.3,28.68
7/10/2014,327.23,23,82.32,109.66,118.86,57.19,174.36,114.42,21.88,145.34,135.33,157.84,20.51,30.51,37.36,66.92,95.45,129.04,153.61,229.07,64.35,91.34,189.58,66.59,79.76,79.22,70.1,70,145.09,155.06,40.39,127.07,43.16,45.4,177.26,315.78,91.49,28.8
8/10/2014,320.68,22.75,81.47,109.38,117.48,56.73,171.86,113.45,21.74,142.71,133.46,157.99,20.36,30.17,36.87,65.28,94.37,127.63,151.88,224.26,63.28,90.69,186.64,66,78.86,78.24,69.09,68.99,144.23,153.43,40.15,126.31,42.68,44.93,174.89,312.71,91.02,28.6
9/10/2014,318.3,22.55,80.8,108.34,116.63,55.44,170.43,112.78,21.69,140.01,133.33,155.86,20.18,29.92,36.47,65.66,94.19,125.27,150.42,221.25,62.49,89.77,183.52,65.08,77.88,77.49,68.47,68.37,143.57,151.84,39.78,124.15,41.81,44.11,173.29,312.71,90.25,28.48
10/10/2014,314.61,22.09,79.25,107.36,114.43,54.85,168.48,112.06,21.42,137.29,132.56,154.16,19.98,29.46,35.99,64.61,93.86,123.24,149.29,216.49,62.09,87.91,180.36,64.27,76.71,76.65,66.72,66.62,142.39,150.82,39.26,122.65,41.07,43.37,170.84,306.22,89.61,28.18
13/10/2014,314.61,22.09,79.25,107.36,114.43,54.85,168.48,112.06,21.42,137.29,132.56,154.16,19.98,29.46,35.99,64.61,93.86,123.24,149.29,216.49,62.09,87.91,180.36,64.27,76.71,76.65,66.72,66.62,142.39,150.82,39.26,122.65,41.07,43.37,170.84,306.22,89.61,28.18
14/10/2014,305.09,21.64,77.76,105.17,112.04,53.54,164.07,109.63,20.88,133.39,131.32,153.81,19.48,28.79,35.34,63.65,92.37,119.78,146.16,212,60.61,86.69,176.12,62.58,75.44,75.03,65.37,65.28,139.3,148.04,38.8,120.28,40.03,42.38,166.27,297.28,87.04,27.52
15/10/2014,307.37,21.7,78.33,105.97,113.04,54.23,165.28,110.48,20.96,135.35,132.04,156.41,19.44,28.9,35.59,63.74,93.1,121.41,146.93,214.25,61.76,87,177.88,63.09,75.31,75.8,64.92,64.82,139.59,148.55,38.94,119.88,40.37,42.7,168.56,294.92,87.9,27.68
16/10/2014,300.31,21.08,76.27,104.47,110.52,52.69,161.77,108.02,20.32,132.02,129.45,153.93,18.93,28.13,34.46,62.43,90.94,117.45,144.58,210.69,60.15,84,174.06,61.17,73.16,73.93,62,61.9,139.37,146.24,38.06,117.83,39.6,41.86,164.37,291.06,86.08,26.83
17/10/2014,293.99,20.67,75.22,101.7,108.72,52.27,158.71,106.16,20.48,130.65,126.1,149.95,18.73,27.68,34.24,61.47,89.34,115.61,140.56,207.61,59.79,83.26,171.84,60.77,71.48,72.51,63.1,63,136.54,142,37.56,115.93,38.94,41.19,163.06,286.98,84.8,26.87
20/10/2014,307.79,21.39,77.89,104.75,112.46,54.44,165.38,110.35,21.28,136.41,129.49,154.78,19.46,28.66,35.43,65.12,92.58,119.86,146.46,217.75,61.46,86.42,179.05,63.05,74.6,74.71,64.3,64.2,139.95,147.91,38.69,119.58,40.4,42.67,171.76,301.4,88.42,27.8
21/10/2014,302.51,21.14,76.63,103.92,110.63,53.86,163,108.81,21.15,133.91,128.79,153.12,19.22,28.3,34.42,63.64,91.22,117.41,144.41,211.59,60.52,85.15,175.31,62.39,73.58,73.77,63.06,62.96,139.21,145.96,38.46,117.49,39.87,42.17,168.38,297.24,87.14,27.61
22/10/2014,310.29,21.55,78.22,106.27,112.96,55.71,167.2,111.78,21.6,137.75,132.13,156.94,19.63,28.86,35.05,65.75,92.99,120.42,148.51,217.4,62.48,86.86,180.12,63.94,75.91,74.38,64.09,64,141.77,150.08,39.15,120,41.05,43.33,174.48,306.53,90.02,28.21
23/10/2014,308.67,21.58,78.33,105.94,113.37,55.58,166.6,111.48,21.54,137.43,131.6,157.14,19.32,28.8,34.96,65.09,92.57,120.57,147.34,216.94,62.53,86.57,179.72,63.8,75.71,74.57,63.67,63.57,142.73,148.76,38.93,119.51,40.74,43.02,172.98,303.24,89.93,28.26
24/10/2014,311.34,21.71,78.72,107.29,114,55.9,167.83,112.07,21.64,139.25,131.95,157.63,19.47,28.97,35.09,65.2,92.81,122.08,149.99,219.88,62.88,86.91,181.74,63.77,76.46,75.42,63.89,63.8,143.52,151.43,39.28,120.43,41.06,43.36,175.33,308.02,90.54,28.43
27/10/2014,313.48,21.93,80.01,108.63,116.08,56.56,169.06,113.49,22.67,140.35,133.47,159.31,19.55,29.26,35.11,66.04,93.48,122.68,151.26,219.36,63.46,88.09,182.84,64.28,77.11,76.15,64.28,64.19,143.13,152.71,39.75,122.3,41.61,43.93,177.14,311.96,92.15,29.58
28/10/2014,311.8,22.01,80,109.06,115.87,56.03,168.65,113.7,23.03,139.46,133.98,161.18,19.54,29.32,35.27,65.32,93.35,120.9,151.69,217.74,63.42,88.39,181.52,64.4,77.14,76.25,63.29,63.2,142.33,153.15,39.89,121.51,41.29,43.69,176.88,313.5,92.56,29.9
29/10/2014,316.05,22.38,81.25,109.94,116.58,56.87,170.88,115.11,23.22,141.96,135.75,162.26,20.09,29.89,36.09,66.05,95.24,123.11,152.38,222.48,64.4,91.61,185.08,65.95,77.89,77.63,64.89,64.79,142.64,153.65,40.5,124.18,41.64,44.11,179.52,317.44,93.19,30
30/10/2014,316.47,22.72,81.6,109.87,117.17,57.06,171.69,115.93,23.46,143.75,137.21,162.51,20.18,30.29,36.37,65.76,95.78,124.65,152.8,223.45,64.72,91.85,186.33,67.28,78.55,78.07,65.31,65.21,143.57,154.2,40.25,124.51,41.82,44.21,181.83,317.22,93.9,30.28
31/10/2014,328.15,23.84,84.64,113.17,121.56,59.09,177.86,121.01,24.14,150.01,142.24,168.09,21.99,32.36,37.6,70.55,99.38,129.92,158.44,233.82,68.76,95.22,194.27,69.21,81.82,82.47,67.33,67.23,149.11,159.42,41.1,128.61,43.08,45.47,189.34,330.11,98.58,31.23
3/11/2014,328.15,23.84,84.64,113.17,121.56,59.09,177.86,121.01,24.14,150.01,142.24,168.09,21.99,32.36,37.6,70.55,99.38,129.92,158.44,233.82,68.76,95.22,194.27,69.21,81.82,82.47,67.33,67.23,149.11,159.42,41.1,128.61,43.08,45.47,189.34,330.11,98.58,31.23
4/11/2014,342.27,24.43,86.17,114.7,123.56,60.25,184.23,122.98,24.71,156.14,141.45,168.81,23.91,33.55,37.61,70.27,100.49,132.89,162.34,240.81,71.07,97.46,200.05,72.42,83.53,86.15,66.51,66.41,149.96,162.84,41.63,131.05,44.32,46.65,191.67,344.48,100.72,31.91
5/11/2014,345.32,24.47,87.01,114.37,125.12,59.57,185.52,123.55,25.56,155.43,142.68,170.29,23.74,33.39,38.16,70.26,101.33,134.01,163.69,240.86,71.49,97.75,199.89,73.02,84.13,86.43,65.09,65,150.02,164.18,41.8,131.5,44.78,47.08,188.96,349.52,100.8,32.82
6/11/2014,345.09,23.93,86.76,113.91,125.29,59,184.66,121.86,24.8,153.66,141.52,169.37,23.32,32.64,37.07,69.6,101.11,132.45,160.63,238.93,70.41,96.78,197.87,71.98,82.41,85.48,64.57,64.47,149.33,161.04,41.41,130.12,44.81,47.02,187.99,344.22,98.6,31.95
7/11/2014,345.16,24.17,87.19,114.98,126.08,59.01,185.3,122.62,25.6,154.21,142.41,171.02,23.29,32.8,37.57,69.8,101.45,133.6,162.34,241.5,71.38,96.88,199.5,72.54,83.02,84.91,64.97,64.87,150.22,162.77,41.68,131.82,44.8,47.07,187.39,344.7,99.42,32.74
10/11/2014,341.62,24.23,87.94,113.93,126.6,58.77,183.93,122.74,25.27,153.26,142.55,169.55,23.19,32.86,38.21,66.96,101.54,134.16,160.65,240.49,71.67,98.63,199.01,72.83,82.79,85.18,66.43,66.33,149.15,161.13,41.5,132.21,44.53,46.8,185.09,340.98,99.58,32.4
11/11/2014,344.28,24.36,88.78,115.38,127.67,59.58,186.01,124.9,25.46,155.63,141.27,174.1,23.32,33.16,38.5,66.95,104.34,134.88,162.73,243.35,72.86,99.84,201.34,73.53,83.95,86,65.74,65.64,152.89,163.03,41.63,132.95,45.02,47.25,190.01,346.37,100.89,32.68
12/11/2014,345.21,24.33,88.81,115.52,127.98,59.08,186.35,126.2,25.4,155.35,143.02,174.76,23.43,33.35,38.84,66.26,106.07,134.4,163.1,242.96,73.48,99.32,200.84,73.67,84.54,86.1,65.5,65.4,153.29,163.17,42.07,132.31,45.18,47.48,189.7,344.18,101.48,32.59
13/11/2014,349.29,24.52,89.85,116.87,129.42,58.59,188.5,128.13,25.71,157.23,143.98,178.37,23.75,33.66,39.45,67.12,108.12,134.62,163.92,243.51,74.04,100.56,201.88,73.9,86.4,87.59,65.47,65.38,157.21,163.92,42.11,133.23,45.3,47.59,192.93,344.88,102.67,32.91
14/11/2014,353.43,24.56,91.08,116.45,131.35,59.1,190.42,128.97,26.33,159.94,145.09,179.65,23.92,33.94,39.95,67.39,108.69,136.02,164.89,243.86,74.78,101.64,203.23,74.84,86.55,88.87,65.46,65.36,157.57,164.89,42.57,132.86,45.55,47.89,192.62,343.43,103.53,33.43
17/11/2014,344.88,24.27,89.29,114.16,129.03,57.3,185.74,125.05,25.42,155.66,141.68,175.24,23.07,33.21,38.69,65.82,105.66,131.87,160.31,236.82,73.41,99.32,197.73,72.95,83.97,85.84,64.13,64.03,153.02,160.67,41.29,129.68,44.62,46.83,188.1,335.89,100.09,32.33
18/11/2014,352.7,24.66,91.43,115.74,132.89,58.3,190.19,128.18,26.11,160.07,143.61,181.48,23.51,33.73,39.56,67.19,108.1,135.16,163.07,243.08,74.75,100.38,202.39,75.64,86.15,87.9,64.79,64.69,157.37,163.45,42.02,131.61,45.51,47.75,191.5,337.03,102.84,33.15
19/11/2014,353.6,24.73,91.58,116.71,132.92,59,190.69,127.51,26.37,160.27,141.52,182.18,23.61,33.9,39.42,66.94,106.9,135.82,162.41,243.23,74.84,100.9,202.84,75.5,86.07,89.68,64.74,64.64,157.74,163.11,41.95,131.81,45.68,47.88,190.05,339.71,102.81,33.35
20/11/2014,357.59,24.77,92.37,118.3,134.36,58.93,192.27,127.4,25.75,160.81,141.63,184.31,23.25,33.68,39.11,65.93,106.6,136.67,162.31,242.7,75.39,101.4,202.85,75.64,86.28,88.78,65.51,65.41,157.05,163.1,41.93,131.19,46.12,48.26,188.82,341.9,102.8,32.75
21/11/2014,357.12,24.85,93.08,118.79,135.14,58.92,192.44,127.42,25.85,160.44,141.34,184.86,23.37,33.82,40.26,65.46,106.61,137.23,162.26,242.92,75.66,102.43,202.72,75.92,86.07,89.41,66.89,66.79,157.57,162.89,42.09,130.67,46.37,48.51,188.39,344.92,102.9,32.88
24/11/2014,357.12,24.85,93.08,118.79,135.14,58.92,192.44,127.42,25.85,160.44,141.34,184.86,23.37,33.82,40.26,65.46,106.61,137.23,162.26,242.92,75.66,102.43,202.72,75.92,86.07,89.41,66.89,66.79,157.57,162.89,42.09,130.67,46.37,48.51,188.39,344.92,102.9,32.88
25/11/2014,363.22,24.98,94.64,118.43,137.49,58.9,194.74,126.86,25.63,162.19,140.09,182.49,23.44,33.98,40.45,65.06,105.76,137.97,160.63,246.25,76.12,104.12,204.79,77.79,85.17,91.67,67.5,67.4,156.44,160.84,42.27,132.03,46.89,48.99,189.38,341.68,102.91,32.63
26/11/2014,362.07,24.87,94.55,118.39,137,58.93,193.78,126.15,25.6,160.95,139.39,180.76,23.38,33.76,40.75,66.02,105.08,138.61,160.38,247.22,76.57,104.57,204.98,78.02,85.67,91.56,66.52,66.42,155.39,160.61,42.49,132.89,46.91,49.05,191.12,333.88,102.17,32.65
27/11/2014,357.27,24.54,93.66,118.46,135.78,58.45,191.75,124.78,24.83,160.63,139.46,177.88,23.09,33.25,40.03,65.1,104.32,138.42,159.03,244.95,75.79,103.53,203.49,77.49,84.61,89.91,65.47,65.37,154.89,159.14,42.17,131.19,46.74,48.84,188.51,331.91,100.68,31.94
28/11/2014,364.46,24.99,94.9,119.66,138.14,59.33,194.92,126.71,25.33,162.28,140.45,178.3,23.39,33.79,39.74,65.01,105.56,140.88,160.45,248.47,78.16,104.13,206.11,79.14,86.34,92.02,62.92,62.83,156.29,160.14,42.34,132.04,47.23,49.3,189.58,333.31,102.51,32.51
1/12/2014,370.14,25.04,95.81,120.81,139.95,59.78,197.71,127.74,25.63,163.4,142.26,181.48,23.44,33.98,39.92,63.77,106.55,142.04,162.27,249.93,78.19,104.33,206.98,80.47,86.88,94.21,61.91,61.81,158.33,161.7,42.69,131.35,48.09,50.1,188.97,332.91,103.24,32.8
2/12/2014,374.24,25.02,96.51,120.66,141.07,60.01,198.7,127.67,25.87,164.52,142.52,181.75,23.5,34.01,39.82,64.43,106.39,143.59,163.59,251.8,78.21,105.01,208.24,80.39,87.2,95.05,63.07,62.97,157.55,162.83,43.03,131.8,48.29,50.35,188.65,323.8,103.16,33.07
3/12/2014,375.51,25.05,97.51,122.02,141.83,60.17,199.46,127.51,25.71,164.55,142.93,182.41,23.82,34.05,39.52,64.21,106.82,143.4,163.23,252.6,78.33,107.49,208.45,80.82,87.23,94.61,63.13,63.04,158.8,162.19,42.55,131.55,48.34,50.29,187.89,322.18,102.51,32.95
4/12/2014,381.87,25.16,99.26,122.43,144.57,60.52,201.91,127.81,25.75,167.12,143.53,181.95,24.1,34.23,40.51,64.68,107.11,143.69,163.88,254.92,78.43,109,210.28,81.51,88.53,96.3,64.09,63.99,161.61,162.6,42.39,131.95,48.59,50.47,187.62,320.82,102.47,32.93
5/12/2014,383.44,25.28,100.18,122.29,146.39,60.34,202.49,127.16,25.8,167.61,141.88,182.01,24.3,34.47,40.85,64.23,106.25,143.8,165.01,258.28,77.91,109.19,211.29,82.07,88.52,97.81,63.88,63.78,161.82,163.95,42.17,131.95,48.72,50.54,187.37,318.36,102.16,33
8/12/2014,386.53,25.32,100.61,123.21,147.13,60.67,203.12,126.88,25.71,167.73,141.93,182.88,24.29,34.46,41.04,65.66,105.86,143.85,165.72,258.78,78.13,109.44,211.55,80.7,89.9,97.32,63.75,63.66,161.72,165.01,41.87,131.75,48.83,50.57,187.82,320.82,101.68,32.77
9/12/2014,381.76,25.38,100.13,123.13,146.88,60.23,201.18,126.88,25.79,163.82,140.32,182.99,23.74,34.28,40.31,65.13,105.87,142.52,165.47,255.02,78.04,108.29,208.44,78.94,89.97,95.85,63.04,62.95,162.43,164.87,42,130.4,48.29,50.14,186.4,323.1,101.77,32.84
10/12/2014,369.54,24.79,96.89,119.41,141.65,59.34,195.79,125.14,25.66,159.82,139.87,179.07,23.26,33.54,39.42,65.98,104.58,139.91,162.55,247.97,76.27,105.49,203.62,77.88,87.88,93.51,63.01,62.91,160.26,162.13,41.56,128.01,47.3,49.2,184.86,317.79,100.33,32.61
11/12/2014,366.88,24.47,96.39,118.38,141.35,59.01,194.34,124.98,25.58,159.54,140.39,178.76,22.99,33.16,39,64.79,103.92,137.82,160.83,245.76,76.45,104.26,202.37,76.86,87.34,93.64,62.28,62.19,160.11,160.2,41.32,127.07,47,48.89,182.85,311.18,100.66,32.36
12/12/2014,367.09,24.44,96.45,118.04,141.37,59.72,194.55,125.17,26.15,160.83,140.47,179.32,22.88,33.13,38.57,64.23,104.27,139.12,161.92,246.4,76.17,104.55,203.07,76.93,87.51,94.32,61.91,61.82,162.78,160.8,41.5,126.26,47.84,49.65,182.31,308.19,100.66,32.77
15/12/2014,358.06,24.08,94.31,119.06,137.83,59.29,191.13,125.08,25.38,157.63,141.94,179.84,22.42,32.55,37.97,64.15,104.41,137.35,160.44,241.4,75.5,102.87,199.38,75.53,87.02,91.76,62.04,61.95,163.54,159.82,41.24,123.55,46.93,48.82,180.48,302.45,100.4,32.12
16/12/2014,351.76,23.6,92.46,115.04,135.01,58.11,187.38,123.68,25.03,154.86,139.16,176.01,21.91,31.93,37.37,62.53,102.12,134.79,157.42,235.87,74.09,101.01,195.27,74.09,85.96,91.23,60.77,60.68,160.04,156.9,40.56,120.73,45.91,47.79,176.73,294.04,100.26,31.75
17/12/2014,351.24,23.56,92.85,114.18,135.37,58.34,186.19,123.14,25.37,155.02,137.47,174.35,21.88,31.86,38.5,62.19,102.34,135.02,157.19,237.15,75,101.58,195.97,73.99,86.39,90.88,61.83,61.73,157.22,156.51,40.33,120.98,46,47.83,176.98,272.34,99.19,31.95
18/12/2014,357.64,23.8,94.62,118.15,137.64,59.54,189.79,127.03,25.54,157.58,139.38,178.13,22.26,32.26,39.87,63.21,105.69,137.44,159.84,241.91,77.08,103.92,199.4,75.45,90.13,91.57,63.81,63.71,156.08,158.83,41.24,122.12,46.47,48.42,179.81,287.07,102.18,32.31
19/12/2014,369.95,24.63,96.32,120.96,139.74,60.42,195.15,129.51,25.87,161.22,142.07,182.1,23.04,33.43,40.77,64.35,107.47,140.77,162.55,247.97,77.71,106.41,204.12,75.75,91.61,93.78,64.96,64.86,160.9,161.57,42.39,125.88,47.27,49.34,183.81,298.9,104.47,32.81
22/12/2014,368.88,24.48,96.6,121.29,139.8,60.79,194.9,129.41,25.88,161.74,142.24,181.56,23.18,33.46,41.39,64.37,107.37,141.79,163.5,247.77,77.72,107.19,205.17,75.76,91.7,94.15,69.66,69.55,161.88,162.76,42.5,128.45,47.43,49.5,184.62,298.51,104.35,32.8
23/12/2014,368.88,24.48,96.6,121.29,139.8,60.79,194.9,129.41,25.88,161.74,142.24,181.56,23.18,33.46,41.39,64.37,107.37,141.79,163.5,247.77,77.72,107.19,205.17,75.76,91.7,94.15,69.66,69.55,161.88,162.76,42.5,128.45,47.43,49.5,184.62,298.51,104.35,32.8
24/12/2014,374.91,24.74,97.68,122.96,142.04,60.94,197.98,131.41,25.96,163.67,143.16,185.38,23.18,33.65,41.86,64.22,108.88,142.99,163.99,249.76,78.54,107.21,206.99,77.22,93.09,95.26,68.89,68.79,164.81,163.1,42.99,129.5,47.82,49.94,184.56,298.03,106.16,32.93
