Date,FTSE USA H/C EQ & SVS - PRICE INDEX,FTSE USA TRAVEL & LEIS - PRICE INDEX,FTSE USA TOBACCO - PRICE INDEX,FTSE USA TCH H/W & EQ - PRICE INDEX,FTSE USA SUPPORT SVS - PRICE INDEX,FTSE USA S/W & COMP SVS - PRICE INDEX,FTSE USA REIT - PRICE INDEX,FTSE USA PHARM & BIO - PRICE INDEX,FTSE USA PERSONAL GOODS - PRICE INDEX,FTSE USA OIL & GAS PROD - PRICE INDEX,FTSE USA OIL & GAS - PRICE INDEX,FTSE USA NONLIFE INSUR - PRICE INDEX,FTSE USA MINING - PRICE INDEX,FTSE USA LEISURE GDS - PRICE INDEX,FTSE USA LIFE INSURANCE - PRICE INDEX,FTSE USA INDUSTRIAL MET - PRICE INDEX,FTSE USA INDS TRANSPT - PRICE INDEX,FTSE USA FD & DRUG RTL - PRICE INDEX,FTSE USA FD PRODUCERS - PRICE INDEX,FTSE USA FIN SVS L - PRICE INDEX,FTSE USA FORESTRY & PAP - PRICE INDEX,FTSE USA FXD LINE T/CM - PRICE INDEX,FTSE USA GEN RETAILERS - PRICE INDEX,FTSE USA GENERAL INDS - PRICE INDEX,FTSE USA INDS ENG - PRICE INDEX,FTSE USA INDUSTRIALS - PRICE INDEX,FTSE USA MEDIA - PRICE INDEX,FTSE USA TECHNOLOGY - PRICE INDEX,FTSE USA TELECOM - PRICE INDEX,FTSE USA UTILITIES - PRICE INDEX,FTSE USA AERO/DEFENSE - PRICE INDEX,FTSE USA AUTO & PARTS - PRICE INDEX,FTSE USA BEVERAGES - PRICE INDEX,FTSE USA CON & MAT - PRICE INDEX,FTSE USA ELTRO/ELEC EQ - PRICE INDEX,FTSE USA BANKS - PRICE INDEX,FTSE USA BASIC MATS - PRICE INDEX,FTSE USA CHEMICALS - PRICE INDEX,FTSE USA CONSUMER GDS - PRICE INDEX,FTSE USA CONSUMER SVS - PRICE INDEX,FTSE USA ELECTRICITY - PRICE INDEX,FTSE USA FINANCIALS - PRICE INDEX,FTSE USA HEALTH CARE - PRICE INDEX
14/09/2010,1388.92,669.14,1843.98,437.35,1456.96,537.05,72.09,619.32,1178.52,743.02,696.95,413.34,802.17,192.58,402.35,489.39,697.21,414.84,759.5,540.17,215.82,160.95,819.44,237.47,677.74,599.26,442.77,468.92,319.95,337.34,496.9,193.56,1119.44,286.79,964.77,233.93,450.24,591.09,574.09,724.43,379.05,364.21,698.64
15/09/2010,1400.43,671.91,1863.03,439.62,1467.12,539.77,72.78,623.45,1192.61,742.7,696.07,416.3,799.13,193.29,402.08,486.94,698.93,421.09,765.93,544.46,217.91,161.91,821.2,238.44,677.91,600.13,443.56,471.33,321.84,335.59,494.87,193.36,1122.94,286.52,965,234.25,449.69,591.51,577.78,727.27,377.05,365.93,703.68
16/09/2010,1398.35,671.41,1848.31,445.11,1465.29,540.52,72.23,622.11,1193.33,740.55,693.73,416.58,811.27,191.22,399.77,486.97,689.63,421.11,766.83,542.39,216.77,162.61,823.2,237.89,677.62,598.78,439.4,474.83,322.28,333.96,495.51,198.13,1124.35,285.6,969.09,233.25,453.49,598.2,577.91,726.09,375.18,364.64,702.32
17/09/2010,1397.91,671.6,1849.56,443.77,1478.35,548.8,72.39,622.47,1197.1,736.72,691.41,416.34,807.23,192.07,398.35,485.82,691.78,423.1,760.72,541.21,223.24,163.47,823.52,239.12,686.74,603.96,442.35,477.35,324.06,333.45,502.47,198.54,1122.18,285.47,980.66,231.27,454.25,600.56,577.06,727.96,374.77,363.19,702.52
20/09/2010,1419.84,685.39,1873.63,449.17,1503.88,556.23,74.12,629.88,1212.78,748.73,703.25,420.37,815.77,195.81,409.77,491.87,696.91,428.4,764.44,553.4,209.06,165.73,835.94,242.6,701.95,613.31,450.66,483.46,329.06,337.84,510.04,200.53,1131.57,289.08,1000.19,236.14,458.55,607.8,583.12,740.18,379.43,370.4,711.78
21/09/2010,1425.58,684.66,1880.74,449.8,1497.7,553.3,72.91,629.21,1209.26,747.07,702.3,418.43,822.92,194.28,409.39,486.89,701.19,427.67,757.38,547.02,209.25,166.21,833.93,241.67,705.19,613.85,448.22,482.66,330.01,336.14,511.14,200.62,1129.22,290.7,1001.62,233.4,457.31,606.1,581.74,738.05,377.38,366.75,712.25
22/09/2010,1429.34,678.5,1862.68,448.33,1496.71,548.26,72.2,629.61,1207.73,743.27,698.66,414.24,830.57,192.86,398.08,493.27,699.83,426.75,759.12,540.42,203.16,166.17,835.7,240.99,699.54,610.97,442.5,479.8,329.13,338.04,508.49,198.34,1131.18,289.63,988.58,229.29,459.24,606.35,580.84,734.76,379.59,361.37,713.19
23/09/2010,1425.43,669.26,1850.38,449.85,1486.64,545.75,70.41,625.8,1204.35,737.89,693.53,408.58,819.13,193.45,385.46,489.58,687.5,423.98,754.61,533.85,198.6,165.27,835.66,236.72,692.67,602.75,439.57,479.68,327.54,334.66,501.68,196.53,1121.02,284.81,980.49,224.56,455.77,603.36,576.64,731.02,376.08,354.77,709.68
24/09/2010,1445.95,684.49,1882.46,461.15,1514,554,72.41,633.8,1218.56,751.25,708.25,418.63,825.19,196.61,398.28,503.87,705.42,434.87,765.69,547.86,207.73,166.64,854.81,243.04,714.64,619.23,450.98,489.55,330.97,340.05,515.08,201.89,1133.16,290.88,1019.11,230.5,466.77,618.77,584.85,748.58,381.69,364.25,719.14
27/09/2010,1432.15,685.88,1869.02,459.57,1499.24,553.69,71.44,629.61,1220.14,749.28,705.17,416.13,816.41,195.41,395,503.03,702.58,430.66,758.86,545.23,206.68,168.01,848.68,240.05,709.3,613.92,447.07,488.51,333.42,340.48,510.55,201.09,1134.53,289.79,1011.68,226.67,464.92,616.89,582.28,743.97,382.5,360.36,713.67
28/09/2010,1446.3,688.68,1886.25,459.76,1510.76,554.91,71.74,634.61,1232.54,754.81,710.65,419.05,829.43,197.7,398.69,506.86,706.1,444.83,751.71,545.91,203.73,168.14,856.09,240.91,712.86,617.61,449.29,489.1,333.88,341.39,514.65,203.27,1143.92,293.58,1018.15,226.88,467.71,619.01,584.25,751.19,383.15,361.49,719.8
29/09/2010,1444.43,683.95,1892.33,460.6,1511.18,554.07,70.95,631.77,1227.5,758.36,716.21,416.17,830.81,195.97,396.07,505.22,706.94,442.06,747.22,543.11,203.92,167.23,851.8,240.09,714.62,617.62,446.01,489.26,332.2,340.15,515.66,201.59,1140.16,292.33,1019.46,225.14,464.23,611.24,581.93,746.6,381.69,358.91,717.36
30/09/2010,1447.19,682.91,1879.61,458.09,1514.05,550.58,70.85,627.91,1219.51,759.98,716.53,417.62,821.91,194.87,391.72,502.48,703.8,441.32,741.58,543.3,206.97,166.75,849.52,238.78,709.11,615.45,444.75,486.4,331.2,338.96,514.94,200.66,1135.84,290.94,1018.87,224.92,462.76,610.75,578.9,744.82,380.21,358.77,714.95
1/10/2010,1448.88,685.29,1863.54,455.66,1522.83,553.31,71.27,628.34,1218.97,769.61,725.35,416.92,841.38,195.03,392.13,516.22,700.54,442.13,745.56,546.73,212.77,168.09,847.68,240.62,708.67,616.97,446.68,486.08,334.04,341.21,513.15,201.04,1146.59,293.75,1027.4,228.97,469.69,614.29,580.52,745.63,382.52,361.91,715.55
4/10/2010,1428.42,683.65,1857.43,450.62,1510.04,547.13,71.8,623.81,1214.4,762.78,717.27,414.78,825.42,195.47,389.08,505.81,694.8,436.13,743.49,538.63,204.78,168.36,846.1,237.11,700.72,610.01,443.12,480.68,333.88,339.82,508.78,205.62,1142.91,289.94,1011.81,227.55,462.32,607.34,579.76,741.91,381.28,359.38,708.69
5/10/2010,1455.93,699.12,1871.53,461.42,1531.29,558.54,72.9,634.52,1219.64,779.18,733.85,421.54,840.09,201.97,399.83,524.24,713.9,444.37,751.9,550.28,211.92,171.27,858.32,243.36,723.56,625.79,452.32,491.52,339.47,343.66,523.12,211.51,1158.31,297.53,1033.49,233.72,476.17,625.66,587.24,755.39,385.62,367.42,721.37
6/10/2010,1443.24,695.21,1891.87,459.34,1531.32,555.25,72.64,634.38,1213.62,786.21,739.06,420.68,852.07,198.66,400.67,535.85,716.19,443.71,751.52,550.45,212.68,168.49,857.46,247.22,724.68,628.86,449.78,488.99,334.03,342.05,524.7,211.8,1162.63,297.24,1029.09,233.31,481.11,628.08,588.03,753.02,383.77,366.98,719.12
7/10/2010,1445.32,692.6,1894.68,460.15,1532.2,557.71,72.72,634.75,1214.25,783.87,736.34,419.3,837.62,198.91,399,526.47,714.22,442.08,750.25,546.81,208.87,166.59,859.44,247.36,724.5,628.33,451.79,490.45,330.48,342.39,523.19,212.83,1144.88,297.69,1027.51,232.19,477.18,627.82,585.92,753.79,384.25,365.4,719.74
8/10/2010,1448.12,701.46,1900.12,465.08,1537.06,559.97,72.85,636.9,1233.93,791.2,744.58,420.42,842.94,200.8,401.73,547.56,722.59,439.31,751.76,550.46,211.16,166.36,861.45,248.25,737.26,633.16,456.85,494.22,330.12,343.5,524.97,217.12,1143.06,302.43,1035.34,231.29,486.78,637.17,590.2,758.02,385.49,365.88,721.82
11/10/2010,1452.33,700.7,1892.02,465.94,1539.71,559.72,72.9,636.47,1233.18,793.06,745.87,420.04,839.96,201.02,400.13,547.35,723.43,438.99,752.95,550.31,213.06,166.97,862.78,246.34,735.17,631.81,458.79,494.62,330.67,343.68,525.58,217.83,1143.66,299.93,1036.01,231.08,485.64,634.9,590.53,759.16,385.77,365.58,722.22
12/10/2010,1454.94,705.23,1914.61,470.03,1539.16,563.78,73.56,638.1,1242.55,792.57,745.39,422.44,832.43,199.74,401.78,547.99,716.76,440.34,757.21,556.19,216.2,166.61,859.99,248,731.46,631.61,459.22,498.62,330.57,342.57,525.96,217.86,1147.59,300.42,1034.66,235.05,486.21,637.04,593.13,759.49,384.49,369.8,723.88
13/10/2010,1463.23,707.1,1922.42,472.2,1550.53,571.52,74.26,642.12,1249.78,797.51,753.23,424.87,847.79,201.97,405.57,562.44,737.72,448.53,771.77,561.71,220.39,166.42,856.9,250.34,740.22,640.26,463.06,502.98,330.97,343.77,533.14,218.72,1154.19,303.29,1049.66,232.9,493.36,641.83,598.41,762.07,386.04,370.35,728.29
14/10/2010,1458.23,710.61,1934.17,472.95,1543.49,571.06,73.92,641.78,1247.02,798.5,753.16,424.37,841.75,201.5,404.18,560.2,738.25,446.99,772.2,557.79,219.91,167.06,849.67,249.31,737.02,637.84,463.25,503.23,331.2,343.02,530.25,221.18,1156.35,300.81,1046.93,224.87,489.25,634.62,599.63,759.83,385.22,364.43,727.19
15/10/2010,1465.66,711.98,1957.11,481.61,1542.78,585.4,73.97,644.04,1249.78,799.57,755.46,422.85,838.1,196.31,401.65,557.33,736.12,448.4,776.31,554.92,223.91,166.28,858.23,243.17,738.12,633.24,466.83,513.99,329.63,344.12,529.56,221.64,1157.08,297.84,1047.89,217.41,489.49,637.04,600.93,765.2,386.43,359.02,730.14
18/10/2010,1479.75,711.33,1956.49,482.03,1546.37,591.04,74.86,649.21,1252.73,809.15,761.41,425.51,842.23,196.79,410.66,553.73,737.16,449.33,777.68,564.13,228.76,167.48,856.83,243.57,739.17,634.21,465.89,516.49,330.98,347.17,531.42,222.43,1155.74,294.71,1049.81,225.32,490.39,639.63,602.46,764.31,390.1,366.8,736.4
19/10/2010,1447.36,700.41,1926.47,474.7,1534.4,578.84,73.88,639.41,1239.18,789.65,742.78,420.06,811.76,195.38,403.29,534.69,726.48,437.81,771.6,562.12,219.82,165.31,845.04,240.51,724.46,625.03,461.25,507.35,326.72,345.03,522.98,215.52,1150.3,291.63,1030.93,221.05,477.33,627.32,596.55,753.26,387.74,361.97,723.57
20/10/2010,1465.18,713.1,1940.67,479.39,1551.86,581.03,75.59,642.77,1248.78,799.8,753.05,424.4,823.53,194.64,408.12,549.42,739.59,441.91,777.59,567.9,224.95,167.74,850.77,241.92,737.57,633,468.85,510.95,331.53,347.74,530.36,220.86,1157,293.71,1047.51,223.15,488.52,642.33,600.7,762.19,390.77,366.07,729.1
21/10/2010,1471.11,719.12,1943,477.6,1557.68,584.09,75.43,644.49,1248.49,798.98,751.88,424.91,811.8,195.19,409.61,546.39,737.25,443.83,777.84,567.04,223.81,166.74,863.15,243.31,738.88,637.23,469.92,511.14,329.92,346.03,537.9,222.9,1162.8,295.72,1068.66,222.27,488.58,646.99,602.21,768.93,388.55,365.5,731.4
22/10/2010,1479.45,730.03,1954.03,480.35,1560.3,587.33,75.14,643.35,1251.03,801.06,757.42,426.23,811.44,197.14,407.27,538.75,742.25,445.83,778.65,564.62,225.34,166.03,867.65,243.28,736.45,637.82,469.6,514.03,329.37,344.1,538.86,224.19,1163.72,296.59,1066.33,223.46,485.23,643.18,603.44,773.11,385.68,365.8,731.96
25/10/2010,1486.73,734.24,1986.27,482.14,1562.52,586.92,75.32,646.45,1243.86,801.1,757.92,427.4,815.61,198.81,406.86,547.85,743.75,446.86,785.77,564.74,228,166.8,868.5,243.84,741.96,639.39,473.62,514.91,330.68,343.08,537.79,226.97,1157.52,297.27,1072.96,221.22,494.11,657.96,605.64,776.27,384.24,364.73,735.51
26/10/2010,1487.19,741.92,1992.19,480.79,1552.53,591.67,74.73,643.52,1240.18,801.06,759.95,425.24,818.68,199.96,408.25,553.34,744.17,445.89,783.69,565.69,227.14,166.97,873.18,243.73,731.81,637.07,475.34,516.02,331.29,342.61,537.06,228.13,1156.8,295.45,1070.03,222.26,494.36,654.84,604.47,780.15,383.68,364.94,733.41
27/10/2010,1476.27,735.83,1977.24,483.62,1539.95,593.58,74.08,640.07,1230.07,793.7,755.23,420.35,807.81,199.49,409.14,543.29,731.3,449.32,780.74,570.03,237.33,167.07,866.15,242.91,728.55,633.07,477.16,518.42,329.75,341.12,536.31,227.52,1151.58,292.26,1063.83,223.29,488.28,646.78,602.06,777.77,381.92,365.14,728.97
28/10/2010,1473.75,739.82,1993.15,482.88,1535.01,597.65,73.65,645.04,1221.63,795.46,754.75,416.57,820.71,197.84,407.5,545.77,730.86,450.91,780.51,571.24,233.04,167.56,867.19,240.14,725.81,631.88,483.28,519.62,330.98,341.75,539,227.24,1157.55,291.37,1076.79,223.37,489.27,645.58,602.87,782,382.16,364.4,732.25
29/10/2010,1466.37,742.52,1979.26,479.72,1536.42,601.45,73.74,641.71,1240.84,794.53,754.29,415.01,822.77,199.38,402.69,549.2,734.36,448.32,784.14,571.26,240.56,167.84,865.5,239.49,729.81,632.92,482.47,519.31,331.55,342.38,539.45,227.18,1161.7,292.61,1080.74,223.46,492.05,648.66,605.01,781.03,382.63,363.92,728.52
1/11/2010,1465.33,746.13,1973.94,483.27,1536.87,601.81,74.55,643.03,1229.79,796.45,756.28,416.35,830.34,199.88,402.12,553.51,736.24,449.66,779.34,571.21,238.75,168.42,864.69,238.23,734.45,633.27,482.33,521.51,332.72,339.64,539.7,227.62,1167.45,293.06,1084.53,222.41,493.04,647.17,604.15,781.66,379.15,363.85,729.33
2/11/2010,1493.7,754.78,1986.23,487.11,1552.25,607.6,75.13,644.62,1237,805.27,765.07,418.78,820.51,204.31,406.17,561.12,743.79,454.22,774.76,576.18,236.56,170,875.98,239.54,743.6,638.28,486.03,526.06,335.51,343.72,543.37,230.42,1170.93,297.73,1084.53,221.72,496.58,653.76,606.46,790.24,383.59,365.19,735.33
3/11/2010,1496.71,759.56,2008.28,492.63,1557.13,604.61,74.97,644.88,1240.92,806.16,766.79,421.87,813.82,200.4,410.57,558.79,747.83,458.57,772.96,579.81,239.51,170.94,878.22,241.01,743.25,639.31,486.83,528.08,337.13,342.8,540.79,238.14,1168.76,296.42,1085.94,225.14,494.74,651.68,608.74,793.29,382.67,368.62,736.04
4/11/2010,1516.03,769.85,2049.62,503.25,1573.31,609.6,77.03,644.24,1252.93,827.06,789.19,431.61,850.28,204.16,423.57,589.24,755.81,468.36,782.53,596.09,249.13,173.4,891.89,246.99,768.11,653.16,490.71,536.24,341.58,346.5,550.86,246.22,1176.72,304.79,1116.86,234.62,511.69,665.33,617.25,804.23,386.46,380.59,738.83
5/11/2010,1523.59,775.82,2042.16,504.31,1568.24,607.32,77.88,638.28,1256.89,831.9,792.5,433.42,858.15,202.95,422.56,599.69,755.57,461.39,775.35,608.25,251.6,172.65,897.64,248.47,771.49,656.54,489.51,535.95,339.73,346.57,554.64,250.09,1176.86,314.05,1125.79,242.27,514.55,664.02,616.73,805.66,386.43,387.91,735.66
8/11/2010,1525.51,776.6,2031.54,505.37,1552.49,607.01,77.44,634.86,1251.67,834.87,795.44,428.03,875.82,204.83,417,598.39,757.06,459.6,775.69,602,252.17,171.9,894.84,248.02,767.52,654.32,488.05,536.44,338.56,344.45,551.49,251.74,1175.5,316.91,1119.25,241.11,516.81,666.26,616.04,803.76,384.05,384.67,733.43
9/11/2010,1524.86,771.64,2011.24,503.24,1549.59,606.1,74.39,631.39,1240,833.64,793.14,421.59,857.55,202.31,410.36,585.23,745.8,457.59,769.72,593.01,244.94,171.68,888.26,246.77,757.07,648.7,484.57,534.84,337.66,342.61,548.28,247.66,1177.48,315.26,1102.1,235.54,507.53,656.7,612.34,798.33,382.9,376.78,730.73
10/11/2010,1533.8,773.19,1999.88,503.99,1557.88,606.92,75.39,629.75,1238.6,844.46,803.86,426.36,874.84,203.26,413.47,592.97,747.31,458.58,767.73,596.52,247.03,171.53,891.56,246.44,763.57,648.45,487.13,535.6,337.69,340.53,540.97,252.47,1176.57,317.67,1102.23,240.18,510.83,656.04,612.21,801.21,380.16,381.71,731.02
11/11/2010,1538.1,774.9,2005.39,490.12,1546.41,602.35,74.63,630.3,1242.48,851.95,811.06,422.41,893.31,203.28,407.71,605.5,746.32,457.21,769.82,595.21,250.84,170.19,891.56,244.68,766.18,644.78,483.53,525.71,335.85,340.42,531.71,252.41,1176.86,319.41,1099.06,237.36,516.7,658.27,612.72,799.7,380.17,378.37,732.16
12/11/2010,1517,762.42,1992.36,484,1530.73,593.8,73.75,623.78,1233.58,842.11,800.42,418.31,868.66,200.9,400.92,585.67,741.32,453.64,763.96,585.13,244.27,168.69,880.98,242.77,753.19,637.78,483.92,518.73,332.96,337.54,523.45,247.8,1175.5,317.72,1088.51,233.02,504.18,646.05,608.93,792.62,377.05,372.52,723.71
15/11/2010,1506.91,762.14,1986.09,481.18,1537.63,592.07,73.08,624.46,1243.36,837.13,796.55,419.13,860.47,200.27,401.78,577.62,743.76,451.83,760.03,587.48,240.56,169.73,875.04,242.38,756.84,639.07,482.05,516.41,333.54,338.65,524.99,253.61,1175.46,316.6,1091.69,234.66,499.74,642.42,609.46,789.14,378.4,373.77,722.5
16/11/2010,1482.3,743.13,1957.7,472.55,1516.35,581.07,70.58,617.3,1222.6,818.65,780.3,413.88,834.91,199.98,393.92,556.42,734.4,445.97,750.53,576.63,234.19,167.07,873.27,238.65,742.53,629,476.53,506.99,327.96,334.68,517.96,246.99,1162.03,310.79,1067.71,230.67,488.03,633.1,600.96,780.97,374.19,366.95,712.97
17/11/2010,1488.48,747.56,1944.75,471.69,1517.98,581.43,71.32,616.9,1235.54,819.44,783.13,413.16,840.41,202.51,394.84,552.26,734.05,447.19,751.94,575.56,232.95,166.64,877.42,238.28,744.83,628.95,478.74,506.63,327.53,334.51,516.74,249.61,1165.93,312.95,1066.55,227.74,488.13,634.78,602.14,784.66,374.04,365.25,713.72
18/11/2010,1505.65,760.68,1986.12,480.47,1534.12,591.09,71.96,625.74,1253.22,835.31,799.46,418.98,855.4,203.97,401.5,567.82,746.21,455.54,758,585.17,236.37,169,882.64,242.2,759.7,640.12,483.71,515.6,332.62,336.46,527.64,247.65,1188,318.27,1089.76,230.9,499.15,648.47,609.58,793.19,376,370.51,723.24
19/11/2010,1513.17,766.11,1990.01,483.33,1538.46,589.89,72.49,624.72,1264.38,839.69,804.64,418.37,866.35,204.18,399.73,575.8,751.07,456.47,755.3,585.28,235.99,168.7,890.52,243.51,765.72,643.03,482.78,516.79,332.89,335.47,527,248.59,1193.42,319.48,1098.05,230.11,504.28,653.87,610.86,797.04,374.78,370.08,723.76
22/11/2010,1518.28,769.87,1974.98,487.6,1540.61,591.51,72.67,623.53,1268.72,836.53,801.4,415.64,870.39,204.56,396.4,576,746.46,457.35,759.46,575.79,241.61,168.16,897.09,242.22,767.02,641.39,481.7,519.92,331.57,336.16,525.14,249.01,1192.9,320.21,1095.99,225.69,503.87,650.97,610.3,799.98,375.4,365.22,723.74
23/11/2010,1495.65,756.87,1958.39,482.57,1525.01,579.73,72.09,615.52,1257.85,820.22,786.19,410.06,856.69,202.66,386.88,559.63,735.32,453.27,752.09,565.92,234.28,166.77,889.53,238.63,755.03,633.14,471.62,512.3,328.26,332.4,521.95,243.21,1178.74,315.14,1078.99,221.94,494.02,640.92,602.9,789.21,371.01,359.47,713.91
24/11/2010,1508.76,772.73,1968.35,490.46,1552.58,589.86,73.61,620.63,1268.72,832.91,799.82,415.87,860.48,205.55,393.73,570.93,752.87,457.36,759.29,578.06,243.61,167.33,907.89,241.83,773.27,646.27,479.36,520.93,330.54,333.9,534.43,246.97,1193.36,320.99,1108.28,224.64,503.55,655,608.42,803.6,372.31,365.29,719.96
25/11/2010,1508.76,772.73,1968.35,490.46,1552.58,589.86,73.61,620.63,1268.72,832.91,799.82,415.87,860.48,205.55,393.73,570.93,752.87,457.36,759.29,578.06,243.61,167.33,907.89,241.83,773.27,646.27,479.36,520.93,330.54,333.9,534.43,246.97,1193.36,320.99,1108.28,224.64,503.55,655,608.42,803.6,372.31,365.29,719.96
26/11/2010,1497.67,765.69,1955.45,488.76,1541.72,586.18,73.15,615.79,1262.65,824.27,790.48,412.28,847.44,206.21,385.65,560.35,748.71,452.81,756.42,572.2,239.04,166.78,904.43,240.5,767.89,641.63,477.11,518.47,329.2,332.08,529.41,247.78,1185.47,317.53,1098.89,221.98,497.1,649.19,605.46,798.94,370.3,361.35,714.45
29/11/2010,1499.83,761.13,1934.09,487.07,1534.94,582.08,73.22,612.32,1257.76,826.46,794.46,412.19,848.13,205.31,387.38,570.86,755.96,456.66,753.53,573.32,240.66,165.32,898.83,241.13,762.92,640.55,474.74,515.85,326.04,330.93,525.71,246.6,1175.98,318.18,1088.1,224.41,499.79,649.15,602.23,795.64,369.13,363.14,712.22
30/11/2010,1488.47,756.51,1900.59,480.32,1520.46,573.91,72.9,606.94,1259.38,823.12,792.08,411.12,850.76,205.72,384.86,569.93,752.61,456.24,753.83,568.91,237.61,165.73,897.19,239.83,763.15,638.19,472.72,508.67,325.73,330.64,525.62,245.4,1178.05,317,1083.02,222.38,498.94,647.56,599.19,793.11,368.74,360.7,706.27
1/12/2010,1521.2,771.48,1928.56,490.2,1555.84,588.22,73.61,616.82,1275.47,845.47,814.96,417.42,872.01,208.28,395.84,591.19,770.18,465.87,765.73,583.25,242.56,168.35,910.45,246.43,784.99,655.2,483.15,520.13,330.83,334.5,540.34,252.96,1202.12,326.68,1110.92,227.18,512.61,662.71,610.21,807.71,372.8,368.1,719.21
2/12/2010,1533.68,773.81,1924.26,494.9,1582.24,597.73,74.81,620.01,1277.76,856.95,825.39,421.79,889.05,210.44,407.87,604.33,781.37,464.81,768.59,596.2,246.56,169.99,923.25,250.93,797.79,665.37,486.59,526.65,334.23,335.69,545.77,258.03,1203.86,332.91,1128.98,235.11,520.55,669.83,613.22,814.31,373.91,377.14,723.71
3/12/2010,1536.02,778.47,1930.25,495.3,1584.43,601.74,74.9,620.09,1277.69,858.6,829.26,420.31,909.17,214.08,407.34,609.55,784.35,466.95,769.99,595.97,249.7,170.04,920.6,252.5,803.13,667.67,488.44,528.48,334.3,336.71,544.04,260.09,1201.2,335.33,1133.89,237.18,525.2,673.12,614.29,815.51,375.27,378.11,724.16
6/12/2010,1523.71,777.29,1944.77,495.93,1578.5,601.06,74.94,616.25,1275.17,861.45,831.78,419.08,918.84,213.09,408.27,614.46,780.36,464.18,767.68,597.22,251.12,169.6,920.06,251.52,805.35,666.34,488.93,528.58,334.45,335.07,542.75,259.85,1191.92,334.8,1136.52,236.1,526.6,671.3,612.99,814.72,373.53,377.51,719.21
7/12/2010,1520.31,777.13,1961.69,494.54,1588.73,603.41,75.1,616.78,1277.22,864.08,830.12,418.54,900.15,211.96,409.7,620.68,781.08,465.9,768.64,595.07,253.6,170.3,923.84,252.83,814.76,669.65,487.72,528.71,335.8,333.3,543.84,258.63,1192.96,335.07,1142.71,235.76,527.27,672.98,614.02,815.93,371.54,377,719.03
8/12/2010,1524.67,771.37,1967.85,498.92,1594.03,608.29,73.84,617.02,1278.42,861.68,827.83,420.87,881.16,211.64,423.48,612.11,777.13,468.03,770.93,606.86,252.36,170.59,922.81,252.86,810.74,667.91,487.73,533.21,335.59,331.61,539.15,259.21,1195.36,336.8,1141.72,242.14,522.29,670.29,615.76,814.81,369.6,383.45,719.94
9/12/2010,1531.04,769.1,1968.71,499.56,1596.73,606.96,73.18,617.87,1281.2,862.99,829.88,422.22,880.97,212.14,430.99,619.79,784.02,468.9,776.01,610.05,253.88,172.57,923.13,253.4,811.43,669.57,488.15,533.05,338.76,332.59,536.75,257.7,1201.52,341.5,1147.73,248.1,524.96,672.07,617.6,814.83,370.77,387.96,721.66
10/12/2010,1550.57,769.66,1970.2,500.7,1612.99,611.7,73.83,622.33,1282.05,866.61,832.68,424.36,891.33,213,432.63,628.56,784.26,470.9,777.65,614.95,255.5,173.74,924.74,258.61,819.76,676.18,491.65,535.61,340.84,333.78,539.03,257.75,1200.77,344.14,1156.68,251.08,529.28,674.85,618.53,817.5,372.08,391.39,728.31
13/12/2010,1550.75,761.13,1960.99,497.94,1616.65,611.11,73.87,622.87,1290.52,872.2,839.18,424.54,892.65,210.81,432.57,640.73,781.87,470.2,777.41,616.78,253.98,173.48,919.67,258.45,824.87,676.43,490.43,533.76,340.54,335.42,537.79,255.81,1206.23,344.53,1157.93,250.07,531.76,673.71,618.51,813.18,373.91,391.11,728.74
14/12/2010,1565.59,755.9,1977.22,496.38,1626.16,614.96,73.06,630.21,1301.5,870.8,836.6,424.48,887.87,211.78,431.34,638.8,779.34,472.89,782.99,612.73,252.65,176.36,918.94,260.07,831.11,679.8,493.24,534.39,345.96,336.29,541.76,256.45,1198.26,345.18,1164.27,246.39,531.2,674.75,620.54,813.64,374.75,387.75,736.74
15/12/2010,1555.44,749.15,1976.41,493.46,1618.04,613.7,72.16,629.61,1299.8,866.78,831.25,422.12,873.8,210.97,429.86,629.43,776.7,474.12,781.6,606.59,245.03,175.48,916.2,257.7,830.37,676.2,488.85,532.18,344.26,333.27,538.5,256.88,1204.33,343.02,1159.76,243.7,527.17,674.76,620.97,809.55,371.5,384.19,734.58
16/12/2010,1567.42,757.78,1987.3,497.34,1632.12,615.47,72.19,633.68,1302.99,872.86,837.26,424.65,870.82,213.3,430.74,636.88,788.19,480.93,790.39,595.23,242.37,176.03,925.64,261.78,835.16,683.9,489.61,535.15,344.95,336.14,541.98,260.13,1214.11,348.35,1176.64,244.9,530.49,679.53,626.67,816.57,375.1,383.57,739.66
17/12/2010,1575.6,761.61,1988.13,497.6,1657.91,618.92,72.9,631.68,1309.39,870.99,836.34,424.24,865.82,214.24,433.7,648.39,780.48,481.98,796.65,593.28,246.84,175.52,921.4,260.79,832.17,683.34,490.03,536.67,343.83,337.21,542.05,260.54,1219.54,348.72,1179.27,245.91,533.5,680.47,629.4,816.16,376.39,384.31,739.54
20/12/2010,1574.95,768.45,1990.49,497.78,1642.48,619.51,73.98,632.23,1307.12,876.23,841.86,424.67,883.8,213.81,435.91,651.35,778.77,481.54,796.04,594.45,249.7,175.91,922.85,261.53,837.13,682.73,492.53,537.01,345.65,338.65,538.89,261.39,1217.05,350.56,1174.9,246.89,536.71,682.16,629.87,819.1,378.13,385.87,739.85
