Date,FTSE UK MINING - PRICE INDEX,FTSE UK OIL & GAS - PRICE INDEX,FTSE UK OIL & GAS PROD - PRICE INDEX,FTSE UK AERO/DEFENSE - PRICE INDEX,FTSE UK AUTO & PARTS - PRICE INDEX,FTSE UK BANKS - PRICE INDEX,FTSE UK BASIC MATS - PRICE INDEX,FTSE UK BEVERAGES - PRICE INDEX,FTSE UK CHEMICALS - PRICE INDEX,FTSE UK CONSUMER GDS - PRICE INDEX,FTSE UK CONSUMER SVS - PRICE INDEX,FTSE UK ELECTRICITY - PRICE INDEX,FTSE UK EQT IVST INS - PRICE INDEX,FTSE UK FD & DRUG RTL - PRICE INDEX,FTSE UK FD PRODUCERS - PRICE INDEX,FTSE UK FIN SVS L - PRICE INDEX,FTSE UK FINANCIALS - PRICE INDEX,FTSE UK FXD LINE T/CM - PRICE INDEX,FTSE UK GEN RETAILERS - PRICE INDEX,FTSE UK H/C EQ & SVS - PRICE INDEX,FTSE UK HEALTH CARE - PRICE INDEX,FTSE UK INDUSTRIALS - PRICE INDEX,FTSE UK LIFE INSURANCE - PRICE INDEX,FTSE UK MEDIA - PRICE INDEX,FTSE UK NONLIFE INSUR - PRICE INDEX,FTSE UK PERSONAL GOODS - PRICE INDEX,FTSE UK PHARM & BIO - PRICE INDEX,FTSE UK SUPPORT SVS - PRICE INDEX,FTSE UK TECHNOLOGY - PRICE INDEX,FTSE UK TELECOM - PRICE INDEX,FTSE UK TOBACCO - PRICE INDEX,FTSE UK TRAVEL & LEIS - PRICE INDEX,FTSE UK UTILITIES - PRICE INDEX,FTSE W UK CON & MAT L - PRICE INDEX,FTSE W UK ELTRO/ELEC EQ L - PRICE INDEX,FTSE W UK INDS ENG L - PRICE INDEX,FTSE W UK INDS TRANSPT L - PRICE INDEX,FTSE W UK INDUSTRIAL MET L - PRICE INDEX,FTSE W UK IT TCH H/W & EQ - PRICE INDEX
3/07/2012,1184.59,682.13,558.39,277.83,533.38,302.09,325.43,1180.31,548.01,666.4,294.67,963.73,NA,340.58,486.4,256.56,220.36,246.18,186.45,1911.33,401.15,281.08,257.96,293.56,80.79,5633.92,671.67,251.38,9.4,261.12,1978.67,430.65,914.23,261.65,225.68,224.42,120.47,224.85,10.54
4/07/2012,1185.47,680.72,557.23,278.87,542.1,300.82,325.7,1181.4,549.95,667.91,293.89,962.83,NA,337.15,486.12,254.66,219.12,246.98,186.15,1912.83,401.55,281.66,255.2,293.11,80.18,5642.38,672.34,251.86,9.38,262.35,1985.28,432.52,915.75,262.29,225.68,223.96,120.47,226.88,10.44
5/07/2012,1196,681.45,557.96,279.81,612.98,299.57,328.35,1187.21,540.99,668.92,293.22,962.24,NA,338.72,484.32,251.47,218.38,245.26,185,1917.33,402.67,281.71,255.81,291.9,79.58,5667.78,674.24,252.8,9.47,264.39,1977.74,429.91,914.43,255.34,225.68,223.73,120.47,224.64,10.62
6/07/2012,1169.94,676.5,554.08,277.91,601.65,297.76,321.39,1194.99,540.26,671.63,292.15,975.36,NA,339.01,484.54,248.01,217.12,247.67,181.09,1924.83,403.77,278.11,254.14,291.4,79.49,5456.14,676.04,250.86,9.35,262.78,1989.17,429.05,922.33,242.09,225.68,216.85,120.47,223.32,10.38
9/07/2012,1151.58,667.75,546.62,281.08,606.3,295.97,316.28,1181.65,531.3,666.69,290.84,975.75,NA,338.1,481.41,245.26,215.85,248.71,180.91,1926.32,404.63,279.42,252.59,289.35,79.3,5312.22,677.52,251.03,9.24,263.46,1979.95,426.81,921.12,246.09,225.68,214.37,120.47,202.89,10.11
10/07/2012,1157.12,673.5,551.08,284.59,626.06,299.93,317.69,1192.91,524.77,673.63,292.52,990.48,NA,340.99,483.89,247.54,218.92,250.09,183.69,1939.82,398.41,282.93,258.41,291.35,79.98,5434.97,666.39,254.16,9.11,264.15,2002.22,425.03,926.86,248.4,225.68,216.88,120.47,213.97,9.8
11/07/2012,1156.48,678.74,555.67,279.57,610.08,300.24,317.26,1191.25,509.27,667.65,290.51,982.43,NA,340.67,477.66,247.8,219.05,252.16,180.53,1947.31,400.76,279.1,257.55,288.34,79.85,5032.85,670.39,250.52,9.14,267.39,1985.04,423.33,927.49,250.93,225.68,211.03,120.47,214.07,9.95
12/07/2012,1124.25,677.62,554.85,276.97,606.01,295.21,308.71,1190.33,513.38,665.07,289.7,975.68,NA,336.06,477.11,244.52,216.13,247.1,178.69,1923.33,395.11,276.07,255.51,293.49,80.01,4901.63,660.88,247.29,9.12,263.93,1971.52,418.05,925.2,250.93,225.68,206.19,120.47,202.99,9.92
13/07/2012,1155.98,681.54,557.77,282,614.15,297.47,317.26,1202.23,517.5,671.7,292.39,970.82,NA,336.65,480.62,248.68,218.41,255.85,180.39,1956.31,398.58,277.93,260.35,298.93,80.52,5202.17,666.41,246.95,9.21,266.48,1989.03,420.55,929.87,250.51,225.68,210.61,120.47,213.87,10
16/07/2012,1146.34,682.7,558.7,281.71,617.05,295.09,314.6,1197.63,514.11,670.93,293.17,985.45,NA,339.68,480.72,250.4,217.96,255.39,182.06,1962.3,399.55,277.91,262.89,296.93,80.47,5109.04,668.01,245.7,9.12,266.94,1989.03,422.23,931.46,254.92,225.68,210.56,120.47,203.7,9.94
17/07/2012,1132.4,682.14,558.19,278.08,610.37,291.51,310.8,1202.05,509.27,669.62,292.58,962.44,NA,339.23,481.53,249.52,215.66,254.12,181.25,1960.8,399.35,274.82,260.13,297.2,78.95,5062.48,667.69,242.92,8.92,265.94,1979.46,419.96,911.71,253.03,225.68,207.5,120.47,199.94,9.56
18/07/2012,1143.66,687.45,562.58,280.42,618.79,292.66,314.06,1209.33,525.01,675.88,296.38,970.27,NA,344.49,486.38,251.42,216.98,259.87,184.24,1974.3,405.09,278.14,264.19,299.36,79.41,5214.87,677.53,247.05,9.07,269.99,1999.24,426.53,918.82,255.13,225.68,207.06,120.47,198.52,9.75
19/07/2012,1157.25,685.49,560.57,281.97,626.35,296.65,317.83,1218.23,533.73,680.06,298.62,969.45,NA,346.89,489.07,256.29,219.85,264.13,184.21,1980.29,408.27,280.68,267.18,301.59,81.24,5456.14,683.02,249.93,9.25,268.22,1999.58,431.91,916.02,253.24,225.68,211.6,120.47,200.04,10.02
20/07/2012,1136.87,683.4,558.99,279.9,609.79,289,312.35,1213.77,532.51,674.78,297.41,952.65,NA,346.77,486.8,251.54,214.86,258.26,181.47,1980.29,405.8,278.43,262.32,301.2,80.84,5384.18,678.67,247.75,9.29,263.48,1980.42,429.15,903.61,247.98,225.68,212.53,120.47,193.23,10.08
23/07/2012,1102.35,669.44,547.89,273.56,586.84,279.67,302.75,1196.34,510.48,663.17,291.83,939.74,NA,341.56,479.51,242.98,207.91,252.74,178.8,1959.3,401.41,272.15,251.92,294.42,79.11,5291.06,671.32,241.74,9.1,261.54,1940.57,420.35,893.41,241.46,225.68,209.72,120.47,182.05,9.81
24/07/2012,1094.52,664.51,543.68,274.12,583.06,276.42,300.69,1191.38,512.42,661.42,289.56,933.5,NA,338.45,479.97,241.65,205.97,250.21,177.1,1951.81,398.49,272.69,250.16,292.23,78.24,5299.52,666.33,243,9.14,258.97,1939.72,417.98,886.68,239.78,225.68,209.64,120.47,179.61,9.88
25/07/2012,1095.26,664.3,543.43,271.97,586.26,279.7,300.75,1187.9,503.94,656.42,290.89,874.09,NA,337.26,476.07,245.37,208.03,241.92,177.8,1968.3,394.48,272.76,250.01,295.68,79.51,5329.15,659.03,244.64,9.57,258.06,1918.47,420.22,876.29,241.46,225.68,208.71,120.47,179.21,10.73
26/07/2012,1116.24,661.56,540.71,282.76,594.1,283.93,306.64,1224.74,522.34,672.65,296.78,889.87,NA,341.42,497.35,250.14,211.34,250.09,180.19,1971.3,396.42,280.46,256.22,304.25,79.04,5409.58,662.39,250.72,9.77,261.82,1947.77,429.38,888.82,245.88,225.68,216.06,120.47,176.46,11.09
27/07/2012,1126.33,665.83,543.99,282.65,604.27,290.48,309.39,1235.55,525.01,678.61,299.85,889.57,NA,345.67,497.91,252.49,215.54,251.13,183.44,1969.8,399.53,282.11,261.04,303.7,79.93,5434.97,667.87,251.23,9.83,264.13,1964.5,438.08,892.75,253.24,225.68,222.59,120.47,182.46,11.17
30/07/2012,1145.67,676.18,552.36,283.64,612.98,296.36,314.78,1245.91,538.57,683.75,299.42,890.26,NA,343.23,500.92,255.7,219.4,251.93,184.57,1990.79,405.03,284.62,265.81,300.16,79.6,5485.77,677.16,253.43,9.95,265.55,1983.71,444.62,899.21,258.92,225.68,227.4,120.47,186.53,11.3
31/07/2012,1143.87,665.64,543.47,277.25,611.24,290.48,314.12,1230.09,527.91,680.52,297.38,893.11,NA,343.47,503.78,251.35,215.33,250.09,183.5,1959.3,403.64,278.53,261.18,297.81,78,5307.99,675.24,249.64,9.8,265.38,1984.35,437.93,892.55,243.99,225.68,223.33,120.47,184.8,11.24
1/08/2012,1158.06,670.99,547.86,281.21,614.44,295.11,317.83,1258.1,523.55,690.61,300.73,900.46,NA,343.93,508.46,254.58,218.7,251.82,187.86,1977.29,410.26,282.42,265.74,303.59,79.65,5324.92,686.55,253.2,9.94,273.07,2006.35,440.58,896.61,246.72,225.68,227.31,120.47,187.34,11.49
2/08/2012,1129.04,669.13,546.73,275.94,589.74,291.23,309.82,1245.1,509.27,688.41,298.04,893.59,NA,339.57,504.03,251.34,215.42,245.37,187.26,2023.77,410.12,278.26,258.26,300.46,78.74,5341.85,685.54,250.85,9.87,270.95,2020.67,437.98,895.76,241.88,225.68,222.22,120.47,174.43,11.39
3/08/2012,1165.8,682.91,557.74,280.73,611.82,303.96,319.97,1247.86,528.88,693.92,304.02,904.53,NA,344.05,513.34,259.57,224.39,248.94,192.02,2023.77,415.26,285.3,271.06,308.48,80.81,5523.86,694.54,258.46,10.05,274.75,2031.14,445.29,908.25,249.24,225.68,228.31,120.47,184.49,11.62
6/08/2012,1185.75,687.16,561.11,279.9,628.67,302.07,325.42,1246.03,535.12,693.12,305.84,896.88,NA,347.13,510.15,263.79,223.92,252.97,194.31,2034.26,416.14,287.48,272.19,309.59,80.93,5629.68,695.91,260.45,10.13,275.84,2025.8,446.36,903.9,258.29,225.68,233.15,120.47,191.1,11.68
7/08/2012,1207.74,703.33,574.26,280.65,637.39,293.04,331.29,1255.5,534.88,692.85,308.4,901.86,NA,349.89,507.2,264.63,219.97,258.26,196.24,2023.77,416.33,288.26,274.4,311.44,81.39,5667.78,696.43,260.75,10.16,276.55,2017.01,451.31,913.32,261.44,225.68,234.35,120.47,195.98,11.78
8/08/2012,1224.97,697.73,569.64,279.61,626.64,297.19,335.94,1246.71,537.06,689.48,308.54,903.07,NA,351.12,503.68,264.63,222.41,255.16,196.15,2011.77,413.78,287.67,276.5,311.55,81.76,5714.34,692.16,261.07,10.11,277.28,2008.47,450.21,917.92,260.81,225.68,235.45,120.47,200.45,11.72
9/08/2012,1231.2,697.41,569.77,278.86,627.22,299.92,337.74,1244.65,546.27,692.69,309.57,899.7,NA,352.55,507.32,265.16,223.59,248.94,196.97,2001.28,411.09,288.34,276.42,313.39,82.07,5794.76,687.62,262.44,10.19,274.63,2024.58,449.56,911.88,263.76,225.68,236.58,120.47,200.04,11.85
10/08/2012,1233.59,695.51,568.26,279.67,632.74,299.35,338.36,1241.95,546.27,691.4,309.38,899.36,NA,351.28,504.34,266.62,223.59,251.82,197.93,1996.78,410.08,287.9,278.23,313.37,82.21,5773.6,685.92,261.39,10.13,275.82,2025.18,449.2,909.94,262.71,225.68,237.08,120.47,194.25,11.7
13/08/2012,1227.82,693.17,566.81,279.32,625.19,299.4,336.79,1238.38,544.81,689.24,309.08,898.75,NA,353.29,504.6,266.23,223.45,251.36,198.08,1998.28,408.86,286.53,277.24,312.11,82.44,5701.64,683.74,260.66,10.1,275.37,2015.63,446.55,910.69,256.4,225.68,236.23,120.47,191.51,11.63
14/08/2012,1226.83,697.24,570.14,282.38,636.23,302.7,336.67,1240.02,553.29,690.05,311.69,905.53,NA,358.95,503.38,268.58,226.25,251.01,198.94,2002.78,410.3,287.56,283.2,313.51,83.05,5765.13,686.2,262.78,10.17,275.89,2016.49,449.63,923.59,243.99,225.68,238.07,120.47,194.35,11.7
15/08/2012,1192.06,696.81,569.75,282.23,633.9,302.33,327.39,1240.34,553.53,684.92,311.15,905.51,NA,356.7,502.76,265.08,225.9,250.55,198.66,2008.77,410.88,286.84,283.37,313.12,82.8,5815.93,687.11,263.3,10.27,273.58,1979.05,450.96,924.79,234.94,225.68,234.84,120.47,189.47,11.91
16/08/2012,1203.29,695.93,568.94,282.91,641.16,304.38,330.53,1237.85,561.77,681.43,312.68,908.05,NA,361.02,501.86,266.29,226.77,249.86,200.67,2011.77,411.07,287.31,282.62,314.57,81.92,5799,687.39,262.6,10.16,269.53,1962.19,448.09,928.34,235.36,225.68,240.95,120.47,195.37,11.73
17/08/2012,1199.7,699.24,571.48,284.75,656.85,308.48,329.76,1229.05,571.46,679.53,315.11,907.97,NA,362.69,502.4,269.21,229.16,252.39,203.66,1984.79,407.33,290.35,283.91,317.01,82.43,5866.72,681.29,264.89,10.27,270.51,1950.42,451.53,930.73,242.09,225.68,245.26,120.47,204.01,11.88
20/08/2012,1186.31,695.67,568.63,280.48,650.75,305.22,326.11,1229.83,567.83,679.53,314.34,910.41,NA,361.57,503.43,266.48,227.06,251.36,202.72,1993.78,406.2,287.38,281.4,315.79,82.22,5820.16,679.17,263.56,10.3,271.4,1950.42,452.19,928.69,238.94,225.68,241.36,120.47,197.91,11.91
21/08/2012,1213.42,695.33,568.19,282.35,658.01,309.92,333.46,1231.31,576.55,681.38,315.45,907.04,NA,361.06,503.71,267.44,230.07,252.28,203.23,1990.79,405.53,289.98,284.76,317.61,83.09,5883.65,678.03,265.95,10.36,271.43,1956.99,455.42,923.49,244.83,225.68,243.13,120.47,194.05,12
22/08/2012,1186.58,687.81,562.04,277.67,653.95,305.13,326.18,1224.66,569.28,672.31,311.16,916.26,NA,359.95,498.2,261.87,226.26,248.02,199.71,1947.31,399.95,284.88,278.69,312.43,82.54,5824.39,668.97,262.11,10.2,267.43,1917.07,446.02,923.22,237.47,225.68,236.96,120.47,192.22,11.83
23/08/2012,1197.94,687.43,561.71,277.07,650.46,303.4,329.27,1227.18,572.19,676.09,310.3,909.16,NA,358.48,498.5,262.06,225.03,249.52,198.35,1972.8,401.26,284.12,277.47,312.71,82.63,5820.16,670.84,261.96,10.19,267.87,1938.39,444.37,915,235.36,225.68,234.42,120.47,194.96,11.83
24/08/2012,1182.55,687.13,561.57,276.8,639.42,302.5,325.17,1236.12,574.37,678.82,311.48,914.14,NA,359.58,503.92,259.94,224.39,247.67,201.7,2002.78,404.34,283.9,277.07,313.14,82.62,5756.67,675.75,262.1,10.13,268.46,1932.91,444.61,922.14,237.89,225.68,230.25,120.47,186.02,11.8
27/08/2012,1182.55,687.13,561.57,276.8,639.42,302.5,325.17,1236.12,574.37,678.82,311.48,914.14,NA,359.58,503.92,259.94,224.39,247.67,201.7,2002.78,404.34,283.9,277.07,313.14,82.62,5756.67,675.75,262.1,10.13,268.46,1932.91,444.61,922.14,237.89,225.68,230.25,120.47,186.02,11.8
28/08/2012,1182.11,686.93,561.5,276.27,635.93,303.57,325.07,1240.12,575.82,680.41,310.75,916.6,NA,361.25,504.95,258.27,224.69,252.62,197.54,2002.78,401.59,283.27,276.1,312.23,82.31,5765.13,670.93,260.94,10.08,269.52,1937.33,444.76,922.36,239.78,225.68,228.03,120.47,182.97,11.74
29/08/2012,1154.27,683.47,558.62,274.89,634.48,300.63,317.59,1244.28,574.12,679.52,310.68,926.75,NA,358.53,502.85,256.84,222.92,253.08,197.2,2001.28,399.66,282.6,274.41,312.57,82.85,5718.57,667.57,261.4,10.12,268.5,1932.07,448.26,926.36,237.68,225.68,224.22,120.47,175.45,11.76
30/08/2012,1122.64,681.6,557.12,273.48,617.05,297.86,309.06,1252.71,571.22,682.99,310.81,930.51,NA,361.23,503.05,255.49,221.42,251.47,197.31,2005.78,399.6,280.79,273.95,311.22,81.96,5621.22,667.38,260.41,10.03,267.04,1952.37,447.34,930.96,232.42,225.68,221.48,120.47,161.72,11.66
31/08/2012,1143.01,680.57,555.82,274.67,620.25,297.32,314.67,1241.79,581.63,678.74,309.16,923.79,NA,358.07,502.54,256.4,221.53,250.44,196.28,1999.78,396.33,282.99,275.11,310.08,82.77,5727.04,661.74,263.14,10.06,265,1938.46,445.85,919.9,233.05,225.68,226.05,120.47,164.37,11.7
3/09/2012,1157.32,686.8,560.92,278.99,623.73,298.77,318.52,1259.76,584.06,686.38,310.89,932.22,NA,359.9,506.87,258.15,222.44,256.08,197.08,2004.28,398.78,285.68,275.78,312.93,81.78,5735.51,665.97,265.07,9.98,268.01,1958.81,446.91,925.45,234.73,225.68,226.57,120.47,162.33,11.41
4/09/2012,1135.7,675.61,551.7,273.94,618.79,294.52,312.54,1253.55,572.91,678.48,307.45,922.98,NA,358.95,502.39,256.88,219.42,254.7,194.33,1981.79,393.09,280.76,272.55,308.05,80.42,5566.19,656.37,260.88,9.62,262.05,1923.74,440.73,920.8,230.74,225.68,219.69,120.47,153.49,10.77
5/09/2012,1132.85,665.01,542.57,276.47,624.6,294.74,311.78,1250.98,573.16,674.7,309.72,920.26,NA,360.61,503.2,256.5,220.02,255.96,196.42,2017.77,395.86,282.98,275.29,310.99,80.7,5616.99,660.63,263.49,9.65,260.05,1887.8,443.43,922.93,233.89,225.68,218.26,120.47,149.93,10.83
6/09/2012,1178.14,678.29,553.54,279.43,642.91,305.25,324.1,1269.91,586.72,680.8,316.08,931.67,NA,371.09,510.32,264.69,227.44,259.87,199.16,2038.76,399.88,288.37,284.97,314.8,81.57,5553.49,667.33,268.48,9.9,263.8,1886.73,454.37,935.55,242.72,225.68,227,120.47,157.25,11.15
7/09/2012,1225.01,681.72,556.08,280.52,650.46,311.89,336.75,1229.11,590.6,666.1,315.57,922.38,NA,368.83,502.13,272.05,231.31,262.41,197.92,2040.26,393.99,290.32,286.33,315.51,81.9,5815.93,656.97,269.66,9.94,261.92,1841.92,454.97,929.15,247.77,225.68,232.96,120.47,185.81,11.15
10/09/2012,1234.42,683.79,557.77,279.49,650.75,312.5,339.29,1214.38,589.14,658.42,315.79,928.11,NA,366.01,495.85,273.36,231.65,263.33,199.93,2034.26,394.31,291.37,286.85,316.37,82.1,5820.16,657.64,271.24,9.94,261.4,1818.45,456.46,920.33,253.66,225.68,235.53,120.47,199.74,11.19
11/09/2012,1224.39,685.53,559.13,280.03,648.72,314.5,336.63,1219.67,591.32,660.34,313.55,924.99,NA,364.29,497.6,270.76,232.46,260.68,197.72,2041.75,395.81,289.42,287.14,312.36,82.29,4605.34,660.14,266.96,9.97,260.94,1847.49,456.26,916.53,254.5,225.68,235.29,120.47,195.78,11.25
12/09/2012,1212.65,681.74,555.68,289.37,665.57,318.06,333.69,1204.21,601.98,653.73,312.93,931.76,NA,364.37,493.78,272,234.63,270.69,199.13,2052.25,394.7,292.57,289.11,311.01,82.54,4537.61,658.03,265.69,10.07,259.36,1825.35,453.23,917.38,259.97,225.68,239.83,120.47,201.77,11.32
13/09/2012,1214.92,688.86,561.9,286.31,663.82,319.08,334.07,1215.5,588.17,659.98,313.27,943.71,NA,366.29,495.72,271.42,235.37,272.53,192.74,2073.24,398.24,291.41,291.01,312.7,82.73,4444.49,663.88,265.36,10.16,263.68,1853.99,457.21,925.07,259.97,225.68,240.16,120.47,199.23,11.46
14/09/2012,1302.26,697.8,568.98,295.02,689.1,329.72,358.02,1212.36,623.3,657.92,315.54,951.99,NA,370.04,496.02,281.19,242.41,268.16,195.63,2068.74,393.8,300,297.26,313.11,85.17,4630.73,656.18,271.92,10.42,261.35,1844.61,460.51,926.77,268.81,225.68,253.36,120.47,228.71,11.87
17/09/2012,1283.06,696.18,567.75,292.32,688.23,329.18,352.73,1212.76,612.88,659.02,315.42,940.09,NA,369.83,500.6,282.17,241.69,262.64,195.82,2056.75,395.87,298.62,294.54,312,84.58,4550.31,660,272.92,10.39,257.77,1845.74,461.99,922.16,263.13,225.68,251.18,120.47,228,11.92
18/09/2012,1273.67,684.74,558.39,289.48,663.24,324.71,350.07,1223.19,604.89,667.98,314,933.45,NA,368.54,502.9,277.61,238.18,261.37,193.9,2053.75,397.99,296.38,288.42,310.97,83.92,4486.82,663.77,272.31,10.4,259.55,1893.19,459.95,927.29,258.71,225.68,245.24,120.47,218.85,12
19/09/2012,1275.66,687.68,561.02,289.4,670.51,328.29,350.69,1219.1,610.22,668.29,315.33,951.64,NA,368.18,506.98,279.81,239.59,262.06,195.13,2067.24,400.03,297.56,286.41,313.69,83.47,4486.82,667.12,272.99,10.37,258.63,1887.34,461.64,936.74,259.34,225.68,250.44,120.47,221.9,11.93
20/09/2012,1244.33,680.03,554.66,288.37,658.3,326.36,342.26,1229.22,607.07,670.96,315.39,954.77,NA,365.97,505.69,277.9,238.14,262.87,196.18,2061.24,396.73,297,285.62,315.44,83.15,4389.46,661.44,273.12,10.34,259.37,1899.49,460.69,940.55,260.39,225.68,246.83,120.47,213.26,11.8
21/09/2012,1232.2,677.98,552.58,288.45,656.56,327.79,339.13,1225.61,612.64,667.08,315.84,954.11,NA,366.46,505.92,278.14,238.89,267.01,195.78,2056.75,397.18,297.07,286.58,317.31,83.25,4385.23,662.31,272.89,10.38,264.22,1885.74,459.53,937.22,262.08,225.68,246.17,120.47,219.05,11.79
24/09/2012,1213.89,678.93,553.61,285.4,635.93,326.82,334.07,1227.29,602.47,666.19,315.39,949,NA,365.3,505.72,276.77,238.17,268.74,194.81,2077.73,399.54,295.01,285.75,316.31,83.29,4355.6,666.09,271.92,10.23,263.91,1873.98,461.76,938.1,258.71,225.68,242.17,120.47,213.56,11.67
25/09/2012,1205.06,683.02,556.86,283.53,633.32,326.46,331.8,1244.38,608.77,668.5,318.71,954.71,NA,369.89,507.09,277.03,238.45,270.46,194.92,2077.73,402.33,294.56,287.28,319.61,83.26,4309.04,670.99,271.83,10.35,265.42,1872.45,468.02,944.94,255.34,225.68,247.63,120.47,211.23,11.93
26/09/2012,1171.7,672.5,548.65,278.47,622.28,317.57,322.6,1238.77,591.57,664.77,314.83,948.25,NA,366.31,502.82,271.07,232.57,265.74,192.7,2058.24,398.59,290.48,281.43,315.69,80.33,4258.24,664.75,269.06,10.08,262.83,1867.18,460.79,931.11,252.4,225.68,240.68,120.47,200.35,11.54
27/09/2012,1185.25,671.73,547.71,281.63,631,320.95,326.22,1240.77,592.29,665.16,313.14,949.33,NA,362.43,503.68,271.29,234.03,266.55,192.7,2056.75,397.82,291.68,280.87,315.67,79.82,4262.47,663.41,269.1,10.15,262.43,1863.46,456.73,932.67,251.77,225.68,242.64,120.47,201.26,11.64
28/09/2012,1183.29,666.45,543.27,280.4,624.02,317.38,325.56,1236.23,584.54,661.31,310.28,947.56,NA,359.26,499.2,266.1,231.57,265.51,190.96,2049.25,396.11,290.97,278.88,313.2,78.29,4237.08,660.55,269.2,10.19,260.76,1850.89,451.5,924.78,250.72,225.68,241.12,120.47,196.99,11.72
1/10/2012,1208.63,673.67,549.13,284.61,630.42,325.96,332.52,1255.4,595.68,669.97,311.9,953.37,NA,357.97,504.11,272.05,237.18,267.12,191.24,2074.73,398.04,294.56,284.9,316.31,79.14,4292.1,663.5,272.36,10.36,261.78,1872.06,456.77,935.57,249.67,225.68,247.6,120.47,201.26,11.95
2/10/2012,1197.79,675.48,550.82,287.3,635.06,321.46,329.54,1250.61,591.32,670.75,313.82,948.34,NA,362.82,503.67,270.6,234.93,267.47,191.91,2071.74,397.18,295.17,284.84,318.49,79.36,4304.8,662.04,271.58,10.27,261.33,1888.48,455.77,932.52,250.3,225.68,249.19,120.47,198.42,11.76
3/10/2012,1194.24,676.58,551.79,288,641.75,323.19,328.5,1260.6,585.51,674.65,313.25,964.3,NA,357.1,507.76,272.84,236.11,267.7,192.78,2056.75,398.17,295.03,286.1,318.91,79.42,4279.41,664.03,271.64,10.37,263,1893.7,459.2,942.83,250.09,225.68,245.36,120.47,197.3,12.01
4/10/2012,1184.53,672.29,548.18,288.47,644.94,324.93,325.74,1264.91,573.88,678.26,313.13,967.05,NA,348.92,510.37,272.24,237.23,266.55,196.16,2053.75,400.18,296.55,287.9,320.93,79.75,4232.85,667.6,273.81,10.37,263.52,1913.2,462.9,941.53,247.14,225.68,249.52,120.47,201.37,12.02
5/10/2012,1196.89,675.96,551.12,289.76,657.43,328.87,328.95,1267.26,566.61,681.91,314.48,975.87,NA,346.73,514.46,274.79,239.84,269.31,197.16,2038.76,400.74,299.85,290.46,323.92,80.38,4351.36,668.84,275.9,10.47,267.23,1923.13,467.32,945.34,254.5,225.68,255.86,120.47,210.51,12.2
8/10/2012,1192.3,676.75,551.98,288.29,630.12,325,327.55,1261.02,555.47,677.72,314.08,977.27,NA,349.71,515.4,271.43,237.09,261.14,196.35,2029.76,398.5,297.25,286.64,321.69,80.04,4304.8,665.06,274.1,10.41,265.44,1901.55,465.67,944.01,248.82,225.68,249.63,120.47,209.9,12.13
9/10/2012,1202,674.81,550.35,287.14,624.6,323,330.04,1245.07,550.38,668.39,313.45,967.26,NA,346.52,511.98,270.38,235.76,255.16,199.16,2016.27,396.14,293.94,285.33,321.08,79.74,4300.57,661.15,270.38,10.32,263.15,1865.7,464.35,936.4,240.41,225.68,246.71,120.47,205.94,12.14
10/10/2012,1192.24,673.09,548.89,284.79,621.99,323.08,327.41,1234.98,550.87,663.69,310.38,970.82,NA,343.31,510.49,270.13,235.42,252.51,197.33,1963.8,392.68,290.61,282.83,318.11,79.92,4245.54,655.96,267.6,10.11,261.09,1852.03,459.04,937.88,234.52,225.68,241.13,120.47,196.28,11.79
11/10/2012,1212.26,678.34,553.01,289.5,630.42,329.22,332.8,1237.11,553.05,668.38,312.09,972.11,NA,344.1,512.28,270.63,239.42,254.23,198.3,1953.31,391.89,294.18,287.46,320.14,80.55,4808.51,654.74,270.05,10.13,261.77,1861.87,462.92,939.06,238.73,225.68,243.62,120.47,201.26,11.8
12/10/2012,1198.54,670.96,547.07,286.71,609.79,330.08,328.96,1235.28,543.12,667.62,309.78,971.42,NA,341.23,511.84,270.55,239.79,251.7,198.17,1959.3,390.85,291.59,287.51,317.43,80.56,4761.95,652.83,268.9,10.09,257.13,1862.72,458.92,938.86,234.73,225.68,238.49,120.47,193.84,11.79
15/10/2012,1186.61,670.11,546.3,286.11,615.6,334.37,325.84,1237.64,547.48,670.51,311.07,976.41,NA,341.34,516.54,270.89,242.36,249.75,201.42,1972.8,393.64,292.39,288.87,318.31,81.63,4800.05,657.48,270.8,10.07,254.96,1868,460.6,941.02,235.57,225.68,237.76,120.47,191.71,11.77
16/10/2012,1206.23,676.26,551.34,287.78,594.97,342.45,331.19,1244.92,553.29,674.35,312.59,986.81,NA,339.53,520.51,276.69,247.88,253.08,203.93,2007.28,397.33,294.76,295.48,320.55,83.57,4927.03,663.38,272.79,10.3,255.22,1876.18,464.93,951.9,236.84,225.68,242.05,120.47,197.71,12.15
17/10/2012,1249.37,687.14,560.36,284.66,601.36,342.72,342.73,1235.43,553.05,673.26,313.42,995.59,NA,346.2,521.65,279.33,248.2,255.5,203.94,1993.78,395.59,294,295.64,318.25,83.64,5020.15,660.56,271.99,10.34,257.77,1875.38,464.05,948.49,241.25,225.68,243.77,120.47,209.9,12.22
18/10/2012,1264.37,684.89,558.37,283.55,621.7,343.09,346.76,1219.81,554.02,667.88,314.18,987.9,NA,350.33,517.15,277.42,248.54,257.11,204.63,1968.3,394.47,295.76,297.18,315.85,83.77,4994.76,659.02,273.99,10.28,260.44,1861.46,465.96,949.52,245.46,225.68,250.27,120.47,213.56,12.08
